id,observed_on,quality_grade,place_guess,latitude,longitude,private_latitude,private_longitude,scientific_name,common_name
11554970,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4593866667,-122.2871116667,,,Clarkia purpurea quadrivulnera,four-spot
11554977,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.45939,-122.2871116667,,,Lupinus bicolor,Miniature Lupine
11554978,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4593016667,-122.2868583333,,,Bellardia trixago,Mediterranean lineseed
11554979,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4594166667,-122.2860166667,,,Avena,Oats
11554981,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.459485,-122.28596,,,Toxicodendron diversilobum,Pacific poison oak
11554982,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.459525,-122.2859116667,,,Dichelostemma,Wild hyacinths
11554983,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4593316667,-122.2842133333,,,Eschscholzia californica,California poppy
11554984,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4595983333,-122.2836883333,,,Achillea millefolium,common yarrow
11554986,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4597133333,-122.2834616667,,,Triteleia laxa,Ithuriel's Spear
11554987,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.459725,-122.2834516667,,,Trifolium willdenovii,tomcat clover
11554988,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4597283333,-122.2833,,,Calystegia subacaulis,Hillside False Bindweed
11554990,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.45981,-122.2831333333,,,Madia gracilis,grassy tarweed
11554991,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4597783333,-122.2832283333,,,Eriodictyon californicum,California yerba santa
11554994,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4597816667,-122.2832033333,,,Silene gallica,Small-flowered Catchfly
11554995,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4598816667,-122.283105,,,Lomatium dasycarpum,woollyfruit desertparsley
11554998,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4602566667,-122.2827033333,,,Diplacus aurantiacus,orange bush monkeyflower
11554999,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46026,-122.2825933333,,,Clarkia purpurea,Winecup Clarkia
11555002,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46052,-122.28238,,,Solanum umbelliferum,bluewitch nightshade
11555003,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.460565,-122.2824133333,,,Lasthenia californica,California goldfields
11555005,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4615466667,-122.28219,,,Castilleja densiflora,Denseflower Indian Paintbrush
11556588,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.461545,-122.2823466667,,,Plagiobothrys nothofulvus,Rusty Popcornflower
11556589,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4615583333,-122.2823083333,,,Brodiaea terrestris,Dwarf Brodiaea
11556590,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.461935,-122.2827216667,,,Delphinium variegatum,royal larkspur
11556594,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4619333333,-122.2827583333,,,Micropus californicus,Q-tips
11556596,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4631833333,-122.283975,,,Lysimachia arvensis,scarlet pimpernel
11556597,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.46323,-122.2840166667,,,Erodium cicutarium,common stork's-bill
11556600,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4638916667,-122.2859516667,,,Geranium dissectum,Cut-leaved crane's-bill
11556601,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4646933333,-122.2872316667,,,Plantago lanceolata,ribwort plantain
11556602,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4656433333,-122.2883766667,,,Erodium cicutarium,common stork's-bill
11556605,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4660866667,-122.289455,,,Vicia sativa,Common Vetch
11556608,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4669916667,-122.2902083333,,,Lupinus bicolor,Miniature Lupine
11556614,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4674933333,-122.2901816667,,,Lepidium nitidum,Shining Pepperweed
11556615,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4674733333,-122.2901866667,,,Castilleja densiflora,Denseflower Indian Paintbrush
11556616,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4674483333,-122.290175,,,Castilleja densiflora,Denseflower Indian Paintbrush
11556625,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.46739,-122.2901483333,,,Linum bienne,Pale flax
11556626,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.46922,-122.28831,,,Taraxia ovata,Sun Cup
11556627,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4692583333,-122.2882316667,,,Leptosiphon parviflorus,variable linanthus
11556630,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4692666667,-122.288135,,,Sidalcea malviflora,Dwarf Checkermallow
11556631,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4691283333,-122.2878533333,,,Galium aparine,catchweed bedstraw
11556632,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.469045,-122.287705,,,Claytonia perfoliata,miner's lettuce
11556636,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4690383333,-122.287665,,,Stachys,Hedgenettles
11556638,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.468725,-122.2869316667,,,Geranium molle,Dove's-foot crane's-bill
11556643,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4693333333,-122.286775,,,Dichelostemma congestum,Ookow
11556644,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.469385,-122.2867216667,,,Wyethia glabra,smooth mule-ears
11556647,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.469425,-122.2866116667,,,Geranium dissectum,Cut-leaved crane's-bill
11556651,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4695333333,-122.2854216667,,,Erythranthe guttata,Seep Monkeyflower
11556654,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4695116667,-122.2853883333,,,Lithophragma affine,San Francisco woodland-star
11556658,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4695983333,-122.2853266667,,,Toxicodendron diversilobum,Pacific poison oak
11556660,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4702183333,-122.2854633333,,,Artemisia californica,California sagebrush
11556666,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4706633333,-122.2855516667,,,Chlorogalum pomeridianum,wavy-leafed soap plant
11556668,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.47072,-122.285625,,,Wyethia angustifolia,narrowleaf mule-ears
11556669,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4712816667,-122.2850033333,,,Ranunculus californicus,California buttercup
11556670,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.4712816667,-122.2848083333,,,Briza maxima,Greater Quaking Grass
11556672,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",37.47142,-122.284015,,,Allium peninsulare,Mexicali Onion
11558569,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.47223,-122.28312,,,Plectritis macrocera,Longhorn Seablush
11558570,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4721766667,-122.2832266667,,,Leptosiphon parviflorus,variable linanthus
11558573,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4720516667,-122.28327,,,Trifolium willdenovii,tomcat clover
11558574,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.468895,-122.2838816667,,,Trifolium,clovers
11558576,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46764,-122.2841716667,,,Cynosurus echinatus,bristly dogtail grass
11558581,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.468555,-122.2809766667,,,Lupinus albifrons,Silver Lupine
11558585,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.469285,-122.2792616667,,,Cistus creticus eriocephalus,Hairy rock-rose
11558586,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.470785,-122.2782683333,,,Castilleja affinis,coast Indian paintbrush
11558589,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4706583333,-122.2770233333,,,Oxalis pes-caprae,Bermuda buttercup
11558590,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4695966667,-122.2767483333,,,Lupinus albifrons,Silver Lupine
11558592,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.469545,-122.2769383333,,,Calystegia purpurata,Pacific False Bindweed
11558595,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4689866667,-122.2782033333,,,Calochortus albus,White Globe Lily
11558596,2018-04-27,needs_id,"California, US",37.4523668331,-122.2952921823,37.468225,-122.2781333333,Collinsia multicolor,San Francisco Collinsia
11558598,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46772,-122.2767883333,,,Sanicula crassicaulis,Pacific Sanicle
11558599,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4674283333,-122.2771466667,,,Lupinus succulentus,arroyo lupine
11558603,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46733,-122.27727,,,Pseudognaphalium stramineum,cottonbatting plant
11558605,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4674633333,-122.2774216667,,,Achyrachaena mollis,Blow Wives
11558606,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4664683333,-122.27805,,,Pedicularis densiflora,Indian Warrior
11558607,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4643433333,-122.279885,,,Trifolium willdenovii,tomcat clover
11558610,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46544,-122.282795,,,Adenostoma fasciculatum,chamise
11558611,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4663183333,-122.2854033333,,,Arbutus menziesii,Pacific madrone
11558612,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.466855,-122.2859466667,,,Hypochaeris glabra,Smooth Cat's Ear
11558614,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.467345,-122.28621,,,Heteromeles arbutifolia,Toyon
11558619,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4671316667,-122.2876183333,,,Adelinia grande,Pacific hound's tongue
11558622,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4664183333,-122.2877983333,,,Monardella villosa,Coyote Mint
11558623,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4663283333,-122.2877866667,,,Sonchus asper,prickly sowthistle
11558624,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4663266667,-122.2877616667,,,Ceanothus cuneatus,Buckbrush
11558627,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46499,-122.2859116667,,,Quercus agrifolia,coast live oak
11558628,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46483,-122.28536,,,Lupinus albifrons,Silver Lupine
11558629,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.464595,-122.284365,,,Acmispon glaber,deerweed
11558631,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.463875,-122.2791833333,,,Eschscholzia californica,California poppy
11558632,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4638066667,-122.2789133333,,,Layia platyglossa,tidy tips
11558634,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4617516667,-122.279275,,,Pickeringia montana,chaparral pea
11558639,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4618133333,-122.280475,,,Calystegia purpurata,Pacific False Bindweed
11558641,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46188,-122.28081,,,Lysimachia arvensis,scarlet pimpernel
11558646,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.46186,-122.2808933333,,,Foeniculum vulgare,sweet fennel
11558647,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4603533333,-122.28248,,,Marah,Man-roots
11558650,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",37.4602283333,-122.28261,,,Clarkia purpurea quadrivulnera,four-spot
11587291,2018-04-27,research,"Edgewood Park & Nature Preserve, San Mateo County, CA, USA",37.4602683333,-122.28258,,,Daucus pusillus,American wild carrot
11825501,2018-04-29,research,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3307483333,-122.1793366667,,,Lysimachia latifolia,Western Star Flower
11825503,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3327666667,-122.175485,,,Wyethia glabra,smooth mule-ears
11825505,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3318583333,-122.17524,,,Iris purdyi,Purdy's Iris
11825509,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3310266667,-122.1742583333,,,Anthriscus caucalis,Bur Parsley
11825510,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3308566667,-122.1746066667,,,Geranium molle,Dove's-foot crane's-bill
11825515,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3295416667,-122.1751533333,,,Marah fabacea,California manroot
11825516,2018-04-29,research,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3293566667,-122.17553,,,Acer macrophyllum,bigleaf maple
11825517,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3296866667,-122.1752233333,,,Ceanothus cuneatus,Buckbrush
11825523,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",37.3254316667,-122.1753633333,,,Amsinckia menziesii intermedia,Rancher's fiddleneck
11825525,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3224816667,-122.1731016667,,,Typha latifolia,broad-leaved cattail
11825526,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3214516667,-122.171055,,,Carduus pycnocephalus,Italian thistle
11825529,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3210966667,-122.164565,,,Uropappus lindleyi,silverpuffs
11825530,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3210066667,-122.1642783333,,,Silybum marianum,milk thistle
11825532,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.320955,-122.1636616667,,,Sambucus cerulea,blue elder
11825533,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.319025,-122.15768,,,Rumex acetosella,Sheep's sorrel
11825536,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.31874,-122.1576916667,,,Viola pedunculata,California Golden Violet
11825537,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3186533333,-122.15787,,,Sidalcea malviflora,Dwarf Checkermallow
11825539,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.3185283333,-122.1539033333,,,Cynosurus echinatus,bristly dogtail grass
11825542,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",37.315965,-122.1572566667,,,Eriophyllum confertiflorum,Golden Yarrow
