id,observed_on,quality_grade,place_guess,private_place_guess,scientific_name,common_name,taxon_id,taxon_kingdom_name,taxon_family_name
11556602,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Erodium cicutarium,common stork's-bill,47687,Plantae,Geraniaceae
11556605,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Vicia sativa sativa,spring vetch,53334,Plantae,Fabaceae
11556607,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Sialia mexicana,Western Bluebird,12937,Animalia,Turdidae
11556608,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Lupinus bicolor,Miniature Lupine,50614,Plantae,Fabaceae
11556614,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Lepidium nitidum,Shining Pepperweed,47202,Plantae,Brassicaceae
11556615,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Castilleja densiflora,Denseflower Indian Paintbrush,55508,Plantae,Orobanchaceae
11556616,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Castilleja densiflora,Denseflower Indian Paintbrush,55508,Plantae,Orobanchaceae
11556625,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Linum bienne,Pale flax,55679,Plantae,Linaceae
11556626,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Taraxia ovata,Sun Cup,68182,Plantae,Onagraceae
11556627,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Leptosiphon parviflorus,variable linanthus,58965,Plantae,Polemoniaceae
11556630,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Sidalcea malviflora,Dwarf Checkermallow,48795,Plantae,Malvaceae
11556631,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Galium aparine,catchweed bedstraw,53059,Plantae,Rubiaceae
11556632,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Claytonia perfoliata,miner's lettuce,52994,Plantae,Montiaceae
11556636,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Stachys,Hedgenettles,51229,Plantae,Lamiaceae
11556637,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Pentagramma triangularis,goldback fern,52676,Plantae,Pteridaceae
11556638,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Geranium molle,Dove's-foot crane's-bill,53076,Plantae,Geraniaceae
11556643,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Dichelostemma congestum,Ookow,56593,Plantae,Asparagaceae
11556644,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Wyethia glabra,smooth mule-ears,56988,Plantae,Asteraceae
11556647,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Geranium dissectum,Cut-leaved crane's-bill,53075,Plantae,Geraniaceae
11556649,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Sceloporus occidentalis,Western Fence Lizard,36204,Animalia,Phrynosomatidae
11556651,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Erythranthe guttata,seep monkeyflower,470643,Plantae,Phrymaceae
11556654,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Lithophragma affine,San Francisco woodland-star,50803,Plantae,Saxifragaceae
11556658,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Toxicodendron diversilobum,Pacific poison oak,51080,Plantae,Anacardiaceae
11556660,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Artemisia californica,California sagebrush,53357,Plantae,Asteraceae
11556661,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Sceloporus occidentalis,Western Fence Lizard,36204,Animalia,Phrynosomatidae
11556666,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Chlorogalum pomeridianum,wavy-leafed soap plant,47597,Plantae,Asparagaceae
11556668,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Wyethia angustifolia,narrowleaf mule-ears,56987,Plantae,Asteraceae
11556669,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Ranunculus californicus,California buttercup,52173,Plantae,Ranunculaceae
11556670,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Briza maxima,Greater Quaking Grass,57157,Plantae,Poaceae
11556671,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Adiantum jordanii,California Maidenhair Fern,56032,Plantae,Pteridaceae
11556672,2018-04-27,research,"Edgewood Park & Natural Preserve, Redwood City, CA, USA",,Allium peninsulare,Mexicali Onion,58356,Plantae,Amaryllidaceae
11558566,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Bombus vosnesenskii,Yellow-faced Bumble Bee,57689,Animalia,Apidae
11558569,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Plectritis ciliosa,longspur seablush,57284,Plantae,Caprifoliaceae
11558570,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Leptosiphon parviflorus,variable linanthus,58965,Plantae,Polemoniaceae
11558573,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Trifolium willdenovii,tomcat clover,57081,Plantae,Fabaceae
11558574,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Trifolium fucatum,bull clover,53901,Plantae,Fabaceae
11558576,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Cynosurus echinatus,bristly dogtail grass,47695,Plantae,Poaceae
11558580,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Sceloporus occidentalis,Western Fence Lizard,36204,Animalia,Phrynosomatidae
11558581,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
11558585,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Cistus creticus,Hoary Rock-rose,64318,Plantae,Cistaceae
11558586,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Castilleja affinis,coast Indian paintbrush,50042,Plantae,Orobanchaceae
11558587,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Omphalotus olivascens,Western Jack-o'-Lantern,67752,Fungi,Omphalotaceae
11558589,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Oxalis pes-caprae,Bermuda buttercup,53169,Plantae,Oxalidaceae
11558590,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
11558592,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Calystegia purpurata,Pacific False Bindweed,61319,Plantae,Convolvulaceae
11558593,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Thomisidae,Crab Spiders,47866,Animalia,Thomisidae
11558595,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Calochortus albus,White Globe Lily,51315,Plantae,Liliaceae
11558596,2018-04-27,needs_id,"California, US","Edgewood Park & Natural Preserve, San Mateo County, CA, USA",Collinsia multicolor,San Francisco Collinsia,57270,Plantae,Plantaginaceae
11558598,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Sanicula crassicaulis,Pacific Sanicle,53201,Plantae,Apiaceae
11558599,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Lupinus succulentus,arroyo lupine,56759,Plantae,Fabaceae
11558603,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Pseudognaphalium stramineum,cottonbatting plant,53089,Plantae,Asteraceae
11558605,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Achyrachaena mollis,Blow Wives,56852,Plantae,Asteraceae
11558606,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Pedicularis densiflora,Warrior's Plume,49645,Plantae,Orobanchaceae
11558607,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Trifolium willdenovii,tomcat clover,57081,Plantae,Fabaceae
11558608,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Oestroidea,"Bot Flies, Blow Flies, and Allies",356157,Animalia,
11558610,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Adenostoma fasciculatum,chamise,47146,Plantae,Rosaceae
11558611,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Arbutus menziesii,Pacific madrone,51046,Plantae,Ericaceae
11558612,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Hypochaeris glabra,Smooth Cat's Ear,53103,Plantae,Asteraceae
11558614,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Heteromeles arbutifolia,Toyon,53405,Plantae,Rosaceae
11558617,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Agaricus xanthodermus,Yellow Stainer,118394,Fungi,Agaricaceae
11558619,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Adelinia grande,Pacific hound's tongue,769151,Plantae,Boraginaceae
11558621,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Sceloporus occidentalis,Western Fence Lizard,36204,Animalia,Phrynosomatidae
11558622,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Monardella villosa,Coyote Mint,52181,Plantae,Lamiaceae
11558623,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Sonchus asper,prickly sowthistle,53269,Plantae,Asteraceae
11558624,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Ceanothus cuneatus,Buckbrush,49673,Plantae,Rhamnaceae
11558627,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Quercus agrifolia,coast live oak,47850,Plantae,Fagaceae
11558628,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
11558629,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Acmispon glaber,deerweed,53134,Plantae,Fabaceae
11558631,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Eschscholzia californica,California poppy,48225,Plantae,Papaveraceae
11558632,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Layia platyglossa,tidy tips,50876,Plantae,Asteraceae
11558634,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Pickeringia montana,chaparral pea,57071,Plantae,Fabaceae
11558639,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Calystegia purpurata,Pacific False Bindweed,61319,Plantae,Convolvulaceae
11558641,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Lysimachia arvensis,scarlet pimpernel,791928,Plantae,Primulaceae
11558646,2018-04-27,research,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Foeniculum vulgare,fennel,53052,Plantae,Apiaceae
11558647,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Marah,Man-roots,53145,Plantae,Cucurbitaceae
11558650,2018-04-27,needs_id,"Edgewood Park & Natural Preserve, San Mateo County, CA, USA",,Clarkia purpurea quadrivulnera,four-spot,57146,Plantae,Onagraceae
11587291,2018-04-27,research,"Edgewood Park & Nature Preserve, San Mateo County, CA, USA",,Daucus pusillus,American wild carrot,56726,Plantae,Apiaceae
11825499,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Amanita magniverrucata,Great Pine Jewel,54359,Fungi,Amanitaceae
11825501,2018-04-29,research,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Lysimachia latifolia,Western Star Flower,496537,Plantae,Primulaceae
11825503,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Wyethia glabra,smooth mule-ears,56988,Plantae,Asteraceae
11825505,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Iris fernaldii,Fernald's iris,77504,Plantae,Iridaceae
11825509,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Anthriscus caucalis,bur chervil,52846,Plantae,Apiaceae
11825510,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Geranium molle,Dove's-foot crane's-bill,53076,Plantae,Geraniaceae
11825515,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Marah fabacea,California manroot,205330,Plantae,Cucurbitaceae
11825516,2018-04-29,research,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Acer macrophyllum,bigleaf maple,48227,Plantae,Sapindaceae
11825517,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Ceanothus cuneatus,Buckbrush,49673,Plantae,Rhamnaceae
11825521,2018-04-29,research,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Coenonympha tullia california,California Ringlet,235341,Animalia,Nymphalidae
11825523,2018-04-29,needs_id,"Los Trancos Open Space Preserve, Palo Alto, CA, USA",,Amsinckia menziesii intermedia,Rancher's fiddleneck,49141,Plantae,Boraginaceae
11825525,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Typha latifolia,broad-leaved cattail,48685,Plantae,Typhaceae
11825526,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Carduus pycnocephalus,Italian thistle,52990,Plantae,Asteraceae
11825528,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,42221,Animalia,Cervidae
11825529,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Uropappus lindleyi,silverpuffs,50806,Plantae,Asteraceae
11825530,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Silybum marianum,milk thistle,52586,Plantae,Asteraceae
11825532,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Sambucus cerulea,blue elder,143799,Plantae,Viburnaceae
11825533,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Rumex acetosella,Sheep's sorrel,53195,Plantae,Polygonaceae
11825536,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Viola pedunculata,California Golden Violet,50825,Plantae,Violaceae
11825537,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Sidalcea malviflora,Dwarf Checkermallow,48795,Plantae,Malvaceae
11825539,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Cynosurus echinatus,bristly dogtail grass,47695,Plantae,Poaceae
11825542,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Eriophyllum confertiflorum,Golden Yarrow,53395,Plantae,Asteraceae
11825543,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Castilleja foliolosa,Woolly Indian Paintbrush,56760,Plantae,Orobanchaceae
11825544,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Clarkia purpurea,Winecup Clarkia,51087,Plantae,Onagraceae
11825547,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Salvia columbariae,chia,53200,Plantae,Lamiaceae
11825550,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Araneae,Spiders,47118,Animalia,
11825551,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Lupinus albifrons,Silver Lupine,51691,Plantae,Fabaceae
11825553,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Lomatium dasycarpum,woollyfruit desertparsley,56825,Plantae,Apiaceae
11825557,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Melitaeini,Checkerspots,130316,Animalia,Nymphalidae
11825559,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Vanessa cardui,Painted Lady,48548,Animalia,Nymphalidae
11825564,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Quercus agrifolia,coast live oak,47850,Plantae,Fagaceae
11825566,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Toxicoscordion fremontii,Fremont's Deathcamas,49649,Plantae,Melanthiaceae
11825567,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Delphinium patens,Zigzag Larkspur,57237,Plantae,Ranunculaceae
11825570,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Taricha torosa,California Newt,27818,Animalia,Salamandridae
11825571,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Nemophila menziesii,baby blue eyes,50648,Plantae,Boraginaceae
11825574,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Usnea,beard lichens,67747,Fungi,Parmeliaceae
11825576,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Sciurus griseus,Western Gray Squirrel,46023,Animalia,Sciuridae
11825577,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Polystichum munitum,western sword fern,47751,Plantae,Dryopteridaceae
11825578,2018-04-29,needs_id,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Asteraceae,"sunflowers, daisies, asters, and allies",47604,Plantae,Asteraceae
11825581,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Meleagris gallopavo,Wild Turkey,906,Animalia,Phasianidae
11825583,2018-04-29,needs_id,"California, US","Monte Bello Open Space Preserve, Palo Alto, CA, USA",Ariolimax californicus,California Banana Slug,48213,Animalia,Ariolimacidae
11825584,2018-04-29,research,"Monte Bello Open Space Preserve, Palo Alto, CA, USA",,Rosa gymnocarpa,Baldhip Rose,53441,Plantae,Rosaceae
